Date,Gemini,GDAX,Coinbase,Kraken,Poloniex,Bitstamp
2017-08-16 01-PM,4119.51,4129.88,4129.88,4125,,
2017-08-16 12-PM,4076.43,4079.77,4079.77,4105,,
2017-08-16 11-AM,4089.69,4090.02,4090.02,4101,,
2017-08-16 10-AM,4139.9,4141,4141,4140.7,,
2017-08-16 09-AM,4150.28,4164.36,4164.36,4153.66,,
2017-08-16 08-AM,4074.87,4072.6,4072.6,4071.51,,
2017-08-16 07-AM,4055.2,4051.88,4051.88,4065.6,,
2017-08-16 06-AM,3989.42,3988.17,3988.17,4000,,
2017-08-16 05-AM,4051.74,4049.46,4049.46,4064.5,,
2017-08-16 04-AM,4078.46,4072.86,4072.86,4089.94,,
2017-08-16 03-AM,4039.19,4039.19,4039.19,4047.99,,
2017-08-16 02-AM,4151.21,4150.99,4150.99,4165.8,,
2017-08-16 01-AM,4140.5,4135.69,4135.69,4154,,
2017-08-16 12-AM,4154.84,4159.93,4159.93,4172.2,,
2017-08-15 11-PM,4180.98,4185.2,4185.2,4187,,
2017-08-15 10-PM,4123.76,4138.37,4138.37,4141.5,,
2017-08-15 09-PM,4068.92,4071.6,4071.6,4077,,
2017-08-15 08-PM,4031.54,4057,4057,4070,,
2017-08-15 07-PM,4065,4082.83,4082.83,4105.5,,
2017-08-15 06-PM,4099.8,4111.53,4111.53,4092,,
2017-08-15 05-PM,4084.89,4084.03,4084.03,4098.99,,
2017-08-15 04-PM,3988.38,3989.76,3989.76,4030,,
2017-08-15 03-PM,3905.71,3905,3905,3914.16,,
2017-08-15 02-PM,3967.69,3968.5,3968.5,3972,,
2017-08-15 01-PM,4069.67,4069.56,4069.56,4109,,
2017-08-15 12-PM,4128.24,4137.58,4137.58,4130.65,,
2017-08-15 11-AM,4060.27,4063.35,4063.35,4085.7,,
2017-08-15 10-AM,4145.98,4146.04,4146.04,4149,,
2017-08-15 09-AM,4222.39,4230.03,4230.03,4275,,
2017-08-15 08-AM,4299.84,4305.65,4305.65,4326.01,,
2017-08-15 07-AM,4253.26,4251.99,4251.99,4262,,
2017-08-15 06-AM,4378.24,4384.82,4384.82,4429.99,,
2017-08-15 05-AM,4357.02,4369.76,4369.76,4399,,
2017-08-15 04-AM,4408.51,4412,4412,4460,,
2017-08-15 03-AM,4400.17,4407.95,4407.95,4438.98,,
2017-08-15 02-AM,4369.2,4369,4369,4379,,
2017-08-15 01-AM,4325,4354.88,4354.88,4361.9,,
2017-08-15 12-AM,4318.3,4320.6,4320.6,4355.66,,
2017-08-14 11-PM,4250.04,4256.99,4256.99,4259.97,,
2017-08-14 10-PM,4280.82,4290.63,4290.63,4260,,
2017-08-14 09-PM,4239.49,4262.99,4262.99,4263,,
2017-08-14 08-PM,4203.02,4224.99,4224.99,4201,,
2017-08-14 07-PM,4256.45,4289.1,4289.1,4291.69,,
2017-08-14 06-PM,4261.86,4291.74,4291.74,4312,,
2017-08-14 05-PM,4252.02,4289,4289,4291.57,,
2017-08-14 04-PM,4215.71,4247.01,4247.01,4270,,
2017-08-14 03-PM,4235.77,4263.29,4263.29,4306,,
2017-08-14 02-PM,4240.92,4250.09,4250.09,4300,,
2017-08-14 01-PM,4179.18,4200,4200,4198.7,,
2017-08-14 12-PM,4127.18,4165.01,4165.01,4165,,
2017-08-14 11-AM,4182.28,4190.12,4190.12,4195.1,,
2017-08-14 10-AM,4125,4195,4195,4200,,
2017-08-14 09-AM,4124.45,4133.86,4133.86,4131,,
2017-08-14 08-AM,4053.31,4070.8,4070.8,4084,,
2017-08-14 07-AM,4070.93,4075,4075,4120.5,,
2017-08-14 06-AM,4008.48,4030.58,4030.58,4057,,
2017-08-14 05-AM,4016.9,4041.54,4041.54,4069.82,,
2017-08-14 04-AM,3975.17,3996.29,3996.29,3987.15,,
2017-08-14 03-AM,4067.18,4077.53,4077.53,4075.1,,
2017-08-14 02-AM,4071.58,4087,4087,4101.97,,
2017-08-14 01-AM,4065.14,4079.99,4079.99,4088.83,,
2017-08-14 12-AM,4046.34,4060.47,4060.47,4084,,
2017-08-13 11-PM,4083.45,4100.35,4100.35,4110,,
2017-08-13 10-PM,4099.99,4107.49,4107.49,4100,,
2017-08-13 09-PM,3991.81,4016.01,4016.01,4010.1,,
2017-08-13 08-PM,3964.74,3979.3,3979.3,3987.2,,
2017-08-13 07-PM,4054.38,4060.01,4060.01,4067.19,,
2017-08-13 06-PM,3987.2,4000,4000,4009.5,,
2017-08-13 05-PM,4050.9,4062.63,4062.63,4066.78,,
2017-08-13 04-PM,4015.43,4032,4032,4026,,
2017-08-13 03-PM,3970.27,3984.02,3984.02,3968,,
2017-08-13 02-PM,3994.81,4000,4000,4040,,
2017-08-13 01-PM,3871.44,3900.77,3900.77,3855.33,,
2017-08-13 12-PM,3985.29,3998.92,3998.92,3968.48,,
2017-08-13 11-AM,4084.88,4120,4120,4123,,
2017-08-13 10-AM,4089.27,4125.71,4125.71,4127.66,,
2017-08-13 09-AM,4150,4185.72,4185.72,4199,,
2017-08-13 08-AM,4141.71,4159,4159,4161.35,,
2017-08-13 07-AM,4120.52,4139.99,4139.99,4122,,
2017-08-13 06-AM,4017.64,4025.37,4025.37,4033.2,,
2017-08-13 05-AM,4043.7,4060.24,4060.24,4070.81,,
2017-08-13 04-AM,4047.47,4056.2,4056.2,4050.01,,
2017-08-13 03-AM,4062.13,4086.01,4086.01,4086.69,,
2017-08-13 02-AM,4010.71,4014.63,4014.63,4025,,
2017-08-13 01-AM,3921.33,3936.98,3936.98,3944,,
2017-08-13 12-AM,3863.3,3874,3874,3884.63,,
2017-08-12 11-PM,3825,3845.83,3845.83,3850.01,,
2017-08-12 10-PM,3811.01,3817.45,3817.45,3828.74,,
2017-08-12 09-PM,3789.98,3807.65,3807.65,3787.99,,
2017-08-12 08-PM,3880,3896,3896,3893.16,,
2017-08-12 07-PM,3890.01,3890.1,3890.1,3900.6,,
2017-08-12 06-PM,3878.69,3890.15,3890.15,3887,,
2017-08-12 05-PM,3842.96,3850.99,3850.99,3940,,
2017-08-12 04-PM,3874.68,3886.66,3886.66,3889.1,,
2017-08-12 03-PM,3786.71,3805.68,3805.68,3820.01,,
2017-08-12 02-PM,3765.12,3799.59,3799.59,3799,,
2017-08-12 01-PM,3748.6,3803,3803,3800,,
2017-08-12 12-PM,3769.45,3835.07,3835.07,3812,,
2017-08-12 11-AM,3770.4,3823.13,3823.13,3815,,
2017-08-12 10-AM,3764.2,3817.07,3817.07,3805.16,,
2017-08-12 09-AM,3742.54,3789,3789,3780,,
2017-08-12 08-AM,3778.69,3804.04,3804.04,3827.53,,
2017-08-12 07-AM,3749.66,3768,3768,3794.52,,
2017-08-12 06-AM,3708.13,3722.99,3722.99,3750,,
2017-08-12 05-AM,3708.12,3735,3735,3735,,
2017-08-12 04-AM,3659.14,3674.85,3674.85,3702.7,,
2017-08-12 03-AM,3629.99,3644.61,3644.61,3664.72,,
2017-08-12 02-AM,3600,3630.04,3630.04,3643.77,,
2017-08-12 01-AM,3635.96,3650,3650,3674.58,,
2017-08-12 12-AM,3639.99,3656.15,3656.15,3670,,
2017-08-11 11-PM,3678.95,3683.99,3683.99,3688.89,,
2017-08-11 10-PM,3612.87,3623.5,3623.5,3635,,
2017-08-11 09-PM,3567.1,3578.61,3578.61,3597.99,,
2017-08-11 08-PM,3540.88,3543.65,3543.65,3573.26,,
2017-08-11 07-PM,3540.51,3543.01,3543.01,3571,,
2017-08-11 06-PM,3539.2,3541.99,3541.99,3572.7,,
2017-08-11 05-PM,3519.01,3525.9,3525.9,3554.79,,
2017-08-11 04-PM,3542.22,3546.21,3546.21,3571.03,,
2017-08-11 03-PM,3531.63,3537.99,3537.99,3555.1,,
2017-08-11 02-PM,3531.62,3548,3548,3565,,
2017-08-11 01-PM,3521.05,3544.58,3544.58,3550,,
2017-08-11 12-PM,3494.65,3515.9,3515.9,3517.71,,
2017-08-11 11-AM,3470,3488.85,3488.85,3498.55,,
2017-08-11 10-AM,3488.1,3498.98,3498.98,3532,,
2017-08-11 09-AM,3477.89,3495.36,3495.36,3512.68,,
2017-08-11 08-AM,3485.66,3495.35,3495.35,3527.4,,
2017-08-11 07-AM,3462.59,3472.23,3472.23,3480.01,,
2017-08-11 06-AM,3467.73,3481.55,3481.55,3492.1,,
2017-08-11 05-AM,3440.01,3455.99,3455.99,3462.36,,
2017-08-11 04-AM,3421.45,3450,3450,3455,,
2017-08-11 03-AM,3421.45,3447.74,3447.74,3460,,
2017-08-11 02-AM,3421.45,3436.96,3436.96,3444.4,,
2017-08-11 01-AM,3421.45,3433.22,3433.22,3444,,
2017-08-11 12-AM,3421.45,3444.98,3444.98,3433.99,,
2017-08-10 11-PM,3433.29,3441.09,3441.09,3453.53,,
2017-08-10 10-PM,3426.4,3427.9,3427.9,3454.97,,
2017-08-10 09-PM,3415.27,3424.49,3424.49,3445.11,,
2017-08-10 08-PM,3413.42,3418.62,3418.62,3440,,
2017-08-10 07-PM,3404.86,3411.85,3411.85,3441.49,,
2017-08-10 06-PM,3421.47,3421.13,3421.13,3445,,
2017-08-10 05-PM,3430,3430,3430,3455.01,,
2017-08-10 04-PM,3441.15,3444,3444,3465.08,,
2017-08-10 03-PM,3439.99,3440,3440,3458.58,,
2017-08-10 02-PM,3400.2,3400.59,3400.59,3427.2,,
2017-08-10 01-PM,3393.44,3394.17,3394.17,3420,,
2017-08-10 12-PM,3397.05,3400.44,3400.44,3430,,
2017-08-10 11-AM,3382.55,3391.03,3391.03,3417.75,,
2017-08-10 10-AM,3411.62,3412.49,3412.49,3438.64,,
2017-08-10 09-AM,3391,3397.8,3397.8,3421.93,,
2017-08-10 08-AM,3394.47,3394.75,3394.75,3428,,
2017-08-10 07-AM,3358.91,3362.01,3362.01,3390.01,,
2017-08-10 06-AM,3363.77,3370.01,3370.01,3380,,
2017-08-10 05-AM,3339.59,3340.5,3340.5,3362.29,,
2017-08-10 04-AM,3328.91,3330.92,3330.92,3371,,
2017-08-10 03-AM,3334.54,3335.7,3335.7,3360,,
2017-08-10 02-AM,3350.83,3354.71,3354.71,3368,,
2017-08-10 01-AM,3329.5,3334.62,3334.62,3350.3,,
2017-08-10 12-AM,3348.99,3342.8,3342.8,3371.88,,
2017-08-09 11-PM,3302.25,3300.02,3300.02,3320,,
2017-08-09 10-PM,3355.87,3353.78,3353.78,3382.99,,
2017-08-09 09-PM,3358.99,3361.7,3361.7,3379,,
2017-08-09 08-PM,3336.17,3333.34,3333.34,3349.82,,
2017-08-09 07-PM,3316.21,3320.49,3320.49,3345.77,,
2017-08-09 06-PM,3321.89,3321.99,3321.99,3346.2,,
2017-08-09 05-PM,3302,3309.82,3309.82,3326,,
2017-08-09 04-PM,3291.95,3285.06,3285.06,3314.43,,
2017-08-09 03-PM,3240.23,3242.11,3242.11,3260.13,,
2017-08-09 02-PM,3288.97,3292.38,3292.38,3300,,
2017-08-09 01-PM,3315.57,3311.5,3311.5,3338,,
2017-08-09 12-PM,3309.52,3311.99,3311.99,3337,,
2017-08-09 11-AM,3291.57,3299.87,3299.87,3290.1,,
2017-08-09 10-AM,3357,3355,3355,3385,,
2017-08-09 09-AM,3382.04,3383.73,3383.73,3394.1,,
2017-08-09 08-AM,3405.06,3405.9,3405.9,3403.8,,
2017-08-09 07-AM,3398.3,3402.58,3402.58,3407.32,,
2017-08-09 06-AM,3375.53,3380,3380,3405.22,,
2017-08-09 05-AM,3355.26,3357,3357,3391.3,,
2017-08-09 04-AM,3381.56,3384.7,3384.7,3413.35,,
2017-08-09 03-AM,3397.96,3400.9,3400.9,3420,,
2017-08-09 02-AM,3371.11,3371.33,3371.33,3410,,
2017-08-09 01-AM,3380.51,3381.1,3381.1,3401,,
2017-08-09 12-AM,3421.11,3422.43,3422.43,3430.52,,
2017-08-08 11-PM,3454.45,3455,3455,3451.1,,
2017-08-08 10-PM,3432.2,3436,3436,3429.15,,
2017-08-08 09-PM,3447.4,3447.34,3447.34,3449.52,,
2017-08-08 08-PM,3434.46,3442.14,3442.14,3425.79,,
2017-08-08 07-PM,3391.41,3399.99,3399.99,3370.01,,
2017-08-08 06-PM,3393.99,3393.17,3393.17,3399.8,,
2017-08-08 05-PM,3368.22,3371.66,3371.66,3374.99,,
2017-08-08 04-PM,3390.01,3384.66,3384.66,3403,,
2017-08-08 03-PM,3376.61,3379.1,3379.1,3383.01,,
2017-08-08 02-PM,3373,3383.77,3383.77,3387,,
2017-08-08 01-PM,3435.45,3439.38,3439.38,3449,,
2017-08-08 12-PM,3437.77,3443.68,3443.68,3458.62,,
2017-08-08 11-AM,3409.88,3413.46,3413.46,3428,,
2017-08-08 10-AM,3438.67,3443.35,3443.35,3451.89,,
2017-08-08 09-AM,3481.22,3483.24,3483.24,3491,,
2017-08-08 08-AM,3454.6,3450,3450,3456.8,,
2017-08-08 07-AM,3440.21,3441.02,3441.02,3454.01,,
2017-08-08 06-AM,3435.71,3436.31,3436.31,3433.11,,
2017-08-08 05-AM,3467.43,3464.66,3464.66,3467.99,,
2017-08-08 04-AM,3447.19,3450.01,3450.01,3445,,
2017-08-08 03-AM,3417.75,3419.99,3419.99,3425,,
2017-08-08 02-AM,3383.12,3390.54,3390.54,3397.83,,
2017-08-08 01-AM,3362.43,3369.7,3369.7,3371.4,,
2017-08-08 12-AM,3391.48,3398.23,3398.23,3395,,
2017-08-07 11-PM,3384.89,3395.66,3395.66,3397.98,,
2017-08-07 10-PM,3366.1,3371.06,3371.06,3377.99,,
2017-08-07 09-PM,3349.23,3340,3340,3354.5,,
2017-08-07 08-PM,3349.92,3353.12,3353.12,3363.1,,
2017-08-07 07-PM,3333.01,3331.32,3331.32,3328.78,,
2017-08-07 06-PM,3347.34,3353.11,3353.11,3342.42,,
2017-08-07 05-PM,3374.96,3380,3380,3380.08,,
2017-08-07 04-PM,3379.99,3383.96,3383.96,3385,,
2017-08-07 03-PM,3376.19,3391.63,3391.63,3385,,
2017-08-07 02-PM,3394.79,3398.01,3398.01,3404.41,,
2017-08-07 01-PM,3404.91,3409.61,3409.61,3420,,
2017-08-07 12-PM,3337.4,3341.41,3341.41,3342.86,,
2017-08-07 11-AM,3269.45,3270,3270,3274.01,,
2017-08-07 10-AM,3265.48,3268.75,3268.75,3265,,
2017-08-07 09-AM,3247.96,3257.17,3257.17,3265.99,,
2017-08-07 08-AM,3222.61,3232.32,3232.32,3240,,
2017-08-07 07-AM,3228.33,3235,3235,3256,,
2017-08-07 06-AM,3231.39,3238.05,3238.05,3254,,
2017-08-07 05-AM,3209.36,3218.32,3218.32,3235.48,,
2017-08-07 04-AM,3231.49,3234.03,3234.03,3250.24,,
2017-08-07 03-AM,3208,3218.51,3218.51,3235.52,,
2017-08-07 02-AM,3190.95,3201.2,3201.2,3217.86,,
2017-08-07 01-AM,3201.26,3210.01,3210.01,3220.44,,
2017-08-07 12-AM,3218.74,3222.22,3222.22,3235.03,,
2017-08-06 11-PM,3239.82,3251.3,3251.3,3255,,
2017-08-06 10-PM,3249.74,3259.99,3259.99,3268,,
2017-08-06 09-PM,3242.4,3264.54,3264.54,3279.47,,
2017-08-06 08-PM,3247.91,3256.36,3256.36,3272,,
2017-08-06 07-PM,3241.88,3250.43,3250.43,3270.99,,
2017-08-06 06-PM,3250,3260,3260,3271,,
2017-08-06 05-PM,3249.93,3250,3250,3284,,
2017-08-06 04-PM,3232.5,3222,3222,3262.69,,
2017-08-06 03-PM,3233.7,3218.08,3218.08,3278.29,,
2017-08-06 02-PM,3187.78,3174.52,3174.52,3217,,
2017-08-06 01-PM,3196.01,3186.47,3186.47,3214.5,,
2017-08-06 12-PM,3152.65,3155,3155,3188.24,,
2017-08-06 11-AM,3180.67,3170.01,3170.01,3197.15,,
2017-08-06 10-AM,3189.9,3172.38,3172.38,3219.39,,
2017-08-06 09-AM,3162.08,3169.43,3169.43,3194.2,,
2017-08-06 08-AM,3159.33,3169.48,3169.48,3188.63,,
2017-08-06 07-AM,3206.57,3208.25,3208.25,3240,,
2017-08-06 06-AM,3183.86,3189.01,3189.01,3209.59,,
2017-08-06 05-AM,3190.78,3194.73,3194.73,3218.1,,
2017-08-06 04-AM,3203.3,3199.62,3199.62,3229.79,,
2017-08-06 03-AM,3218.24,3203.31,3203.31,3245,,
2017-08-06 02-AM,3248.6,3229.77,3229.77,3255,,
2017-08-06 01-AM,3253.46,3240.31,3240.31,3271.1,,
2017-08-06 12-AM,3252.34,3243.49,3243.49,3256.31,,
2017-08-05 11-PM,3219.42,3214.66,3214.66,3231.93,,
2017-08-05 10-PM,3222.25,3215.97,3215.97,3233,,
2017-08-05 09-PM,3238.67,3231.41,3231.41,3248,,
2017-08-05 08-PM,3260.08,3254.18,3254.18,3265.59,,
2017-08-05 07-PM,3281.32,3281.28,3281.28,3297.89,,
2017-08-05 06-PM,3296.46,3300.05,3300.05,3308.1,,
2017-08-05 05-PM,3285.84,3278.68,3278.68,3296.77,,
2017-08-05 04-PM,3185.17,3191,3191,3197.42,,
2017-08-05 03-PM,3214.09,3221.3,3221.3,3220,,
2017-08-05 02-PM,3163.61,3162.11,3162.11,3179.8,,
2017-08-05 01-PM,3145.01,3141.93,3141.93,3156.5,,
2017-08-05 12-PM,3129.54,3125.01,3125.01,3138.14,,
2017-08-05 11-AM,3171.13,3163.84,3163.84,3194.9,,
2017-08-05 10-AM,3161.41,3153.42,3153.42,3184.91,,
2017-08-05 09-AM,3146.75,3142.73,3142.73,3170,,
2017-08-05 08-AM,3107.38,3099.16,3099.16,3141.03,,
2017-08-05 07-AM,3157.91,3160,3160,3169,,
2017-08-05 06-AM,3088.33,3090.87,3090.87,3116.6,,
2017-08-05 05-AM,3110.09,3117.77,3117.77,3155,,
2017-08-05 04-AM,3092.25,3095.3,3095.3,3121.01,,
2017-08-05 03-AM,2941.98,2945.22,2945.22,2962.11,,
2017-08-05 02-AM,2866.87,2873.15,2873.15,2889.92,,
2017-08-05 01-AM,2851.37,2863.19,2863.19,2876.41,,
2017-08-05 12-AM,2844.99,2857.34,2857.34,2875.97,,
2017-08-04 11-PM,2855.18,2861.69,2861.69,2879,,
2017-08-04 10-PM,2835.4,2839,2839,2858,,
2017-08-04 09-PM,2832,2832,2832,2855.4,,
2017-08-04 08-PM,2826.31,2826.65,2826.65,2849.8,,
2017-08-04 07-PM,2839.2,2835.76,2835.76,2856.34,,
2017-08-04 06-PM,2849.77,2852.98,2852.98,2868.26,,
2017-08-04 05-PM,2850.04,2848,2848,2858,,
2017-08-04 04-PM,2865.57,2863.6,2863.6,2869.02,,
2017-08-04 03-PM,2862.09,2863,2863,2876.36,,
2017-08-04 02-PM,2849.22,2848.27,2848.27,2855,,
2017-08-04 01-PM,2839.51,2842,2842,2846.89,,
2017-08-04 12-PM,2846.23,2839.5,2839.5,2847,,
2017-08-04 11-AM,2851.93,2847.02,2847.02,2869.72,,
2017-08-04 10-AM,2847.17,2844.83,2844.83,2855,,
2017-08-04 09-AM,2836.41,2839.36,2839.36,2840.9,,
2017-08-04 08-AM,2801.99,2805,2805,2812.43,,
2017-08-04 07-AM,2784.12,2780.21,2780.21,2780.88,,
2017-08-04 06-AM,2784.69,2782.99,2782.99,2788.81,,
2017-08-04 05-AM,2768.02,2771.86,2771.86,2781.01,,
2017-08-04 04-AM,2783.59,2781.2,2781.2,2793.5,,
2017-08-04 03-AM,2776.5,2775,2775,2783.23,,
2017-08-04 02-AM,2780.26,2779,2779,2789.4,,
2017-08-04 01-AM,2791.49,2789.02,2789.02,2796.4,,
2017-08-04 12-AM,2783.43,2787.02,2787.02,2797.03,,
2017-08-03 11-PM,2793.05,2793.02,2793.02,2801.09,,
2017-08-03 10-PM,2779.38,2779.99,2779.99,2785.9,,
2017-08-03 09-PM,2777.88,2780,2780,2786.78,,
2017-08-03 08-PM,2773.2,2789.99,2789.99,2790.57,,
2017-08-03 07-PM,2769.83,2769.93,2769.93,2777.1,,
2017-08-03 06-PM,2752.85,2751.96,2751.96,2763,,
2017-08-03 05-PM,2762.01,2760.04,2760.04,2770,,
2017-08-03 04-PM,2756.93,2756.93,2756.93,2765,,
2017-08-03 03-PM,2739,2735,2735,2739.9,,
2017-08-03 02-PM,2737.57,2734.64,2734.64,2739.94,,
2017-08-03 01-PM,2734.91,2732.26,2732.26,2735.65,,
2017-08-03 12-PM,2735.03,2735.76,2735.76,2738,,
2017-08-03 11-AM,2742.51,2739.01,2739.01,2740,,
2017-08-03 10-AM,2747.43,2743.99,2743.99,2744.49,,
2017-08-03 09-AM,2721.8,2719.93,2719.93,2716.2,,
2017-08-03 08-AM,2719.74,2718.99,2718.99,2717.95,,
2017-08-03 07-AM,2712.5,2712.28,2712.28,2715.9,,
2017-08-03 06-AM,2716.99,2716.71,2716.71,2721,,
2017-08-03 05-AM,2715.74,2714.88,2714.88,2721.98,,
2017-08-03 04-AM,2719.31,2720,2720,2725.32,,
2017-08-03 03-AM,2710.61,2711.6,2711.6,2716,,
2017-08-03 02-AM,2713.86,2716.29,2716.29,2711.54,,
2017-08-03 01-AM,2715.39,2717,2717,2708.1,,
2017-08-03 12-AM,2703.44,2699.9,2699.9,2700.8,,
2017-08-02 11-PM,2693,2692.71,2692.71,2687.96,,
2017-08-02 10-PM,2664.85,2664.24,2664.24,2664.66,,
2017-08-02 09-PM,2687.45,2689.51,2689.51,2692,,
2017-08-02 08-PM,2700.94,2700,2700,2705.5,,
2017-08-02 07-PM,2709.01,2709.3,2709.3,2715.01,,
2017-08-02 06-PM,2705.9,2705.97,2705.97,2703.5,,
2017-08-02 05-PM,2709.8,2704,2704,2702.8,,
2017-08-02 04-PM,2699.07,2699.08,2699.08,2696.2,,
2017-08-02 03-PM,2694.02,2692.06,2692.06,2690,,
2017-08-02 02-PM,2675.05,2675,2675,2668.7,,
2017-08-02 01-PM,2738.19,2737.21,2737.21,2722,,
2017-08-02 12-PM,2753.86,2753.2,2753.2,2747.8,,
2017-08-02 11-AM,2715.82,2720,2720,2710.17,,
2017-08-02 10-AM,2735.6,2735.21,2735.21,2726,,
2017-08-02 09-AM,2718.44,2718.44,2718.44,2715.64,,
2017-08-02 08-AM,2718.01,2718.21,2718.21,2708.8,,
2017-08-02 07-AM,2737.57,2732.61,2732.61,2739.98,,
2017-08-02 06-AM,2739.01,2741,2741,2745,,
2017-08-02 05-AM,2739.04,2741.96,2741.96,2735.98,,
2017-08-02 04-AM,2731.16,2734.2,2734.2,2729,,
2017-08-02 03-AM,2739.51,2742.26,2742.26,2739.94,,
2017-08-02 02-AM,2716.44,2722.96,2722.96,2711.53,,
2017-08-02 01-AM,2696.37,2701.01,2701.01,2692.62,,
2017-08-02 12-AM,2730,2732.59,2732.59,2727.03,,
2017-08-01 11-PM,2707.75,2707.24,2707.24,2700.4,,
2017-08-01 10-PM,2722.01,2725.99,2725.99,2727.9,,
2017-08-01 09-PM,2738.05,2747.2,2747.2,2737.76,,
2017-08-01 08-PM,2771.56,2780.66,2780.66,2784.49,,
2017-08-01 07-PM,2732.52,2777.05,2777.05,2744.1,,
2017-08-01 06-PM,2717.83,2768.27,2768.27,2724.9,,
2017-08-01 05-PM,2727.19,2782.01,2782.01,2732.86,,
2017-08-01 04-PM,2676,2759.62,2759.62,2678.74,,
2017-08-01 03-PM,2711.1,2774.15,2774.15,2697.1,,
2017-08-01 02-PM,2677.24,2729.36,2729.36,2665,,
2017-08-01 01-PM,2747.67,2789.6,2789.6,2795,,
2017-08-01 12-PM,2757.17,2824.16,2824.16,2806.23,,
2017-08-01 11-AM,2766.03,2778.47,2778.47,2857,,
2017-08-01 10-AM,2737.24,2740,2740,2804.96,,
2017-08-01 09-AM,2697.25,2710.21,2710.21,2754.99,,
2017-08-01 08-AM,2780,2776,2776,2870,,
2017-08-01 07-AM,2870.72,2871.46,2871.46,2906.12,,
2017-08-01 06-AM,2903.93,2902.1,2902.1,2920.21,,
2017-08-01 05-AM,2864.89,2885,2885,2920,,
2017-08-01 04-AM,2864.56,2862.91,2862.91,2906.33,,
2017-08-01 03-AM,2853.57,2849,2849,2893.9,,
2017-08-01 02-AM,2860.27,2848.94,2848.94,2883.67,,
2017-08-01 01-AM,2876.67,2819.56,2819.56,2852.6,,
2017-08-01 12-AM,2871.27,2856.88,2856.88,2876.13,,
2017-07-31 11-PM,2876.01,2854.75,2854.75,2872,,
2017-07-31 10-PM,2895.11,2866.25,2866.25,2875,,
2017-07-31 09-PM,2900.02,2887.74,2887.74,2897.97,,
2017-07-31 08-PM,2853.63,2845,2845,2850,,
2017-07-31 07-PM,2800,2799.25,2799.25,2821.29,,
2017-07-31 06-PM,2780.33,2778.19,2778.19,2810,,
2017-07-31 05-PM,2787.7,2789.77,2789.77,2814.01,,
2017-07-31 04-PM,2780,2773.44,2773.44,2793.5,,
2017-07-31 03-PM,2772.46,2765.6,2765.6,2785.99,,
2017-07-31 02-PM,2776.86,2783.38,2783.38,2787.88,,
2017-07-31 01-PM,2805,2800,2800,2809.9,,
2017-07-31 12-PM,2779.91,2781,2781,2792.89,,
2017-07-31 11-AM,2754.97,2754.35,2754.35,2769,,
2017-07-31 10-AM,2720,2726.06,2726.06,2747,,
2017-07-31 09-AM,2752.72,2750,2750,2781,,
2017-07-31 08-AM,2736.84,2732,2732,2761.06,,
2017-07-31 07-AM,2732.76,2731.55,2731.55,2749.59,,
2017-07-31 06-AM,2723.89,2727.26,2727.26,2742.01,,
2017-07-31 05-AM,2712,2714.04,2714.04,2731.58,,
2017-07-31 04-AM,2715.67,2720.69,2720.69,2745.95,,
2017-07-31 03-AM,2716.99,2716.93,2716.93,2746.99,,
2017-07-31 02-AM,2709.81,2701.18,2701.18,2742,,
2017-07-31 01-AM,2723.6,2705.1,2705.1,2774.69,,
2017-07-31 12-AM,2749.99,2723.99,2723.99,2799,,
2017-07-30 11-PM,2741.75,2724.19,2724.19,2770,,
2017-07-30 10-PM,2738.34,2726.36,2726.36,2757.62,,
2017-07-30 09-PM,2719.98,2717.4,2717.4,2738.95,,
2017-07-30 08-PM,2714.8,2713.89,2713.89,2747.98,,
2017-07-30 07-PM,2749.71,2739.05,2739.05,2771.9,,
2017-07-30 06-PM,2715.78,2706.07,2706.07,2755,,
2017-07-30 05-PM,2720.55,2702.71,2702.71,2739.8,,
2017-07-30 04-PM,2730.12,2729.01,2729.01,2765,,
2017-07-30 03-PM,2713.94,2710,2710,2733.33,,
2017-07-30 02-PM,2670.13,2670.14,2670.14,2700,,
2017-07-30 01-PM,2673.36,2673.37,2673.37,2692.63,,
2017-07-30 12-PM,2660.31,2667.25,2667.25,2692.01,,
2017-07-30 11-AM,2641.49,2631.01,2631.01,2671,,
2017-07-30 10-AM,2656.21,2642.81,2642.81,2675,,
2017-07-30 09-AM,2646.1,2639.17,2639.17,2674.96,,
2017-07-30 08-AM,2654.34,2639.88,2639.88,2672.6,,
2017-07-30 07-AM,2626.05,2625.66,2625.66,2680,,
2017-07-30 06-AM,2650.03,2628.82,2628.82,2674,,
2017-07-30 05-AM,2709.44,2707.98,2707.98,2720.9,,
2017-07-30 04-AM,2701.27,2704.94,2704.94,2715.99,,
2017-07-30 03-AM,2695.9,2700.8,2700.8,2705.6,,
2017-07-30 02-AM,2709.96,2708.56,2708.56,2720,,
2017-07-30 01-AM,2691.5,2700.01,2700.01,2709.94,,
2017-07-30 12-AM,2706.14,2700.21,2700.21,2716,,
2017-07-29 11-PM,2695.92,2699.6,2699.6,2693.33,,
2017-07-29 10-PM,2711.63,2718.33,2718.33,2716.8,,
2017-07-29 09-PM,2726.55,2728.16,2728.16,2721.59,,
2017-07-29 08-PM,2732.05,2740.51,2740.51,2736.19,,
2017-07-29 07-PM,2731.85,2745.94,2745.94,2753.73,,
2017-07-29 06-PM,2719.33,2718.4,2718.4,2725.87,,
2017-07-29 05-PM,2692.81,2699.25,2699.25,2700.3,,
